date,open,high,low,close,volume,amount,turn,pctChg,tradestatus,isST
2014-05-28,4702.3770,4747.7060,4689.0330,4743.0240,3250949504,29522109184.0000,0.001808,0.871253,1,0
2014-05-29,4746.1210,4763.2580,4714.3800,4715.5760,3068426800,27689996544.0000,0.001707,-0.578697,1,0
2014-05-30,4717.4210,4736.8720,4695.5370,4711.7180,2873901408,25358154240.0000,0.001599,-0.081822,1,0
2014-06-03,4714.3130,4738.7220,4694.9420,4696.8000,2821642608,25467667456.0000,0.001570,-0.316614,1,0
2014-06-04,4696.3090,4696.4140,4632.1040,4654.6650,2829353008,23586941952.0000,0.001574,-0.897095,1,0
2014-06-05,4651.0500,4707.4300,4644.9980,4706.4060,2632463904,23516002560.0000,0.001464,1.111588,1,0
2014-06-06,4707.5060,4707.5060,4647.5620,4671.0120,2456101104,22223113728.0000,0.001366,-0.752029,1,0
2014-06-09,4655.0750,4716.8180,4652.4960,4674.9690,2633186000,23575253504.0000,0.001464,0.084715,1,0
2014-06-10,4686.8160,4729.7010,4668.4650,4729.2910,3576759600,29788104704.0000,0.001989,1.161971,1,0
2014-06-11,4717.6500,4731.3920,4704.1460,4723.6930,2879574208,24391931904.0000,0.001601,-0.118372,1,0
2014-06-12,4717.5270,4728.9070,4701.4810,4710.9980,2944486400,25551336704.0000,0.001637,-0.268748,1,0
2014-06-13,4707.5340,4778.4770,4705.6030,4760.7600,4154344208,35599066880.0000,0.002310,1.056288,1,0
2014-06-16,4761.6920,4810.3530,4757.5850,4800.6570,4379760640,37648444160.0000,0.002467,0.838048,1,0
2014-06-17,4785.5920,4785.5920,4749.4230,4752.4350,3481964400,30173124352.0000,0.001960,-1.004491,1,0
2014-06-18,4750.6580,4759.0150,4727.7090,4732.1780,3377606496,28352774400.0000,0.001902,-0.426241,1,0
2014-06-19,4734.7270,4746.0210,4651.9510,4666.1290,3778830704,31516349440.0000,0.002127,-1.395749,1,0
2014-06-20,4660.8620,4688.8970,4654.9010,4687.5040,2797402096,23079513856.0000,0.001575,0.458089,1,0
2014-06-23,4687.4540,4704.9470,4670.4140,4673.8040,2854668896,24559886592.0000,0.001607,-0.292260,1,0
2014-06-24,4665.9060,4697.3500,4663.8320,4695.7230,2874811408,27149181440.0000,0.001618,0.468974,1,0
2014-06-25,4687.1470,4687.1470,4654.2670,4667.5000,2677734800,23487518208.0000,0.001503,-0.601039,1,0
2014-06-26,4672.2060,4703.7380,4671.6170,4697.6690,3172287296,27009586432.0000,0.001781,0.646362,1,0
2014-06-27,4690.0830,4715.0700,4672.3940,4695.3800,3609108896,30364204800.0000,0.002026,-0.048728,1,0
2014-06-30,4702.0780,4741.2780,4702.0780,4729.2050,3734702704,33190198528.0000,0.002096,0.720393,1,0
2014-07-01,4741.7280,4746.1230,4714.8770,4731.0480,3640410304,32638088192.0000,0.002043,0.038966,1,0
2014-07-02,4729.6170,4747.9720,4713.9400,4745.6600,4127049808,36052289792.0000,0.002316,0.308860,1,0
2014-07-03,4740.4990,4773.5450,4730.6140,4763.4770,4397024000,37205195520.0000,0.002468,0.375435,1,0
2014-07-04,4762.6220,4773.0210,4752.8720,4761.8400,3587595104,31240899072.0000,0.002012,-0.034370,1,0
2014-07-07,4761.9690,4778.5000,4748.0930,4763.1340,3681694000,32104822272.0000,0.002064,0.027173,1,0
2014-07-08,4759.7800,4768.2700,4735.1090,4766.3120,3530156096,31343187456.0000,0.001979,0.066725,1,0
